key,population,area_km,population_density,days,cluster
Brazil.regions.AL:Igaci,25631.0,334.344,76.66056516641542,283,19
Brazil.regions.AL:Igreja Nova,24499.0,427.029,57.370810881696556,271,19
Brazil.regions.AL:Inhapi,18385.0,372.02,49.419386054513204,287,19
Brazil.regions.AL:Jacaré dos Homens,5253.0,148.992,35.25692654639175,271,19
Brazil.regions.AL:Jacuípe,7021.0,208.738,33.63546646992881,278,19
Brazil.regions.AL:Japaratinga,8361.0,85.356,97.95444959932519,284,19
Brazil.regions.AL:Jaramataia,5770.0,105.863,54.50440663876898,292,19
Brazil.regions.AL:Jequiá da Praia,11580.0,334.57,34.611590997399645,292,19
Brazil.regions.AL:Joaquim Gomes,23993.0,298.291,80.4348773513113,293,19
Brazil.regions.AL:Jundiá,4155.0,88.794,46.79370227718089,281,19
Brazil.regions.AL:Junqueiro,24727.0,247.724,99.81673152379261,295,19
Brazil.regions.AL:Lagoa da Canoa,17852.0,83.621,213.48704272850122,295,19
Brazil.regions.AL:Limoeiro de Anadia,28635.0,309.205,92.60846364062678,301,19
Brazil.regions.AL:Major Isidoro,19804.0,448.496,44.156469622917484,285,19
Brazil.regions.AL:Mar Vermelho,3514.0,91.741,38.30348481049912,278,19
Brazil.regions.AL:Maragogi,32704.0,334.165,97.86781978962487,300,19
Brazil.regions.AL:Maravilha,9163.0,332.374,27.568341687376268,283,19
Brazil.regions.AL:Marechal Deodoro,51901.0,331.186,156.712542196832,321,19
Brazil.regions.AL:Maribondo,13264.0,180.107,73.64511096181714,303,19
Brazil.regions.AL:Mata Grande,25216.0,914.726,27.566724899040807,273,19
Brazil.regions.AL:Matriz de Camaragibe,24642.0,238.344,103.38837982076326,298,19
Brazil.regions.AL:Messias,17856.0,114.156,156.4175339009776,290,19
Brazil.regions.AL:Minador do Negrão,5329.0,167.461,31.82233475256925,272,19
Brazil.regions.AL:Monteirópolis,7159.0,86.604,82.66361830862316,280,19
Brazil.regions.AL:Murici,28236.0,418.028,67.54571464112452,305,19
Brazil.regions.AL:Novo Lino,12690.0,215.547,58.87347075115868,294,19
Brazil.regions.AL:Olho d'Água Grande,5123.0,117.006,43.78407944891715,271,19
Brazil.regions.AL:Olho d'Água das Flores,21688.0,191.323,113.35803850033712,299,19
Brazil.regions.AL:Olho d'Água do Casado,9373.0,321.43,29.160314843045143,275,19
Brazil.regions.AL:Olivença,11624.0,175.708,66.15521205636624,285,19
Brazil.regions.AL:Ouro Branco,11496.0,196.561,58.48566093986091,272,19
Brazil.regions.AL:Palestina,5011.0,38.189,131.21579512425043,296,19
Brazil.regions.AL:Pariconha,10533.0,254.719,41.351450029247914,265,19
Brazil.regions.AL:Paripueira,13176.0,92.788,142.0011208345907,301,19
Brazil.regions.AL:Passo de Camaragibe,15245.0,251.573,60.598712898443,284,19
Brazil.regions.AL:Paulo Jacinto,7564.0,118.457,63.85439442160447,295,19
Brazil.regions.AL:Penedo,63683.0,689.875,92.31092589237181,296,19
Brazil.regions.AL:Piaçabuçu,17827.0,241.125,73.93260756868844,300,19
Brazil.regions.AL:Pilar,35111.0,251.066,139.84768945217593,304,19
Brazil.regions.AL:Pindoba,2908.0,117.086,24.836445006234733,285,19
Brazil.regions.AL:Piranhas,25039.0,410.112,61.05405352684144,278,19
Brazil.regions.AL:Porto Calvo,27165.0,313.23,86.72540944353989,299,19
Brazil.regions.AL:Porto Real do Colégio,20066.0,236.677,84.78221373432991,330,19
Brazil.regions.AL:Porto de Pedras,7786.0,257.105,30.28334727057039,279,19
Brazil.regions.AL:Poço das Trincheiras,14386.0,284.257,50.60913187713935,285,19
Brazil.regions.AL:Pão de Açúcar,24399.0,692.39,35.23881049697425,276,19
Brazil.regions.AL:Quebrangulo,11294.0,319.829,35.31262018140944,285,19
Brazil.regions.AL:Roteiro,6664.0,128.814,51.73350722747528,278,19
Brazil.regions.AL:Santa Luzia do Norte,7296.0,28.857,252.832934816509,300,19
Brazil.regions.AL:Santana do Ipanema,47654.0,437.875,108.83014558949472,293,19
Brazil.regions.AL:Santana do Mundaú,10740.0,225.407,47.64714494226,272,19
Brazil.regions.AL:Satuba,13828.0,41.268,335.078026558108,310,19
Brazil.regions.AL:Senador Rui Palmeira,13870.0,341.992,40.55650424571335,275,19
Brazil.regions.AL:São Brás,6961.0,139.945,49.74096966665476,271,19
Brazil.regions.AL:São José da Laje,23927.0,256.637,93.23285418704239,288,19
Brazil.regions.AL:São José da Tapera,32260.0,494.498,65.23787760516726,280,19
Brazil.regions.AL:São Luís do Quitunde,34555.0,397.366,86.9601324723303,286,19
Brazil.regions.AL:São Miguel dos Campos,61251.0,360.882,169.7258383626781,300,19
Brazil.regions.AL:São Miguel dos Milagres,7951.0,76.731,103.62174349350329,306,19
Brazil.regions.AL:São Sebastião,34152.0,315.167,108.36159877144499,299,19
Brazil.regions.AL:Tanque d'Arca,6162.0,124.761,49.39043451078462,279,19
Brazil.regions.AL:Taquarana,19980.0,153.702,129.9918023187727,294,19
Brazil.regions.AL:Teotônio Vilela,44169.0,299.222,147.61280921857352,292,19
Brazil.regions.AL:Traipu,27715.0,686.05,40.39793018001604,271,19
Brazil.regions.AL:União dos Palmares,65611.0,420.72,155.9493249667237,308,19
Brazil.regions.AL:Viçosa,25733.0,371.612,69.24695650301928,306,19
Brazil.regions.AL:Água Branca,20196.0,468.225,43.133109082172034,260,19
Brazil.regions.BA:Abaíra,8739.0,538.677,16.223079879036973,314,19
Brazil.regions.BA:Acajutiba,15159.0,181.475,83.53216696514671,305,19
Brazil.regions.BA:Adustina,17040.0,632.139,26.956096681267887,323,19
Brazil.regions.BA:Aiquara,4446.0,167.877,26.483675548169195,311,19
Brazil.regions.BA:Almadina,5464.0,245.236,22.28057870785692,304,19
Brazil.regions.BA:Amargosa,37241.0,431.673,86.27132111575197,287,19
Brazil.regions.BA:Amélia Rodrigues,25102.0,173.484,144.69345876276773,311,19
Brazil.regions.BA:América Dourada,16094.0,822.373,19.570195033154054,245,19
Brazil.regions.BA:Anagé,22005.0,1336.361,16.466359015266082,283,19
Brazil.regions.BA:Andorinha,14595.0,1362.386,10.712822944451867,253,19
Brazil.regions.BA:Anguera,11221.0,187.84,59.73701022146508,287,19
Brazil.regions.BA:Antas,19291.0,321.606,59.983333644272804,266,19
Brazil.regions.BA:Antônio Cardoso,11683.0,293.53,39.8017238442408,272,19
Brazil.regions.BA:Antônio Gonçalves,11798.0,345.283,34.16907290541382,252,19
Brazil.regions.BA:Aporá,17731.0,479.262,36.99646539888412,274,19
Brazil.regions.BA:Apuarema,7330.0,150.83,48.5977590664987,276,19
Brazil.regions.BA:Aramari,11397.0,368.948,30.890531999089305,264,19
Brazil.regions.BA:Arataca,11019.0,435.962,25.27513865887394,298,19
Brazil.regions.BA:Aratuípe,8825.0,174.012,50.714893225754544,269,19
Brazil.regions.BA:Araçás,12177.0,474.66,25.65415244596132,283,19
Brazil.regions.BA:Aurelino Leal,11531.0,445.394,25.889437217385055,319,19
Brazil.regions.BA:Baixa Grande,20468.0,967.514,21.15524943308314,247,19
Brazil.regions.BA:Banzaê,13229.0,409.507,32.30469808818897,282,19
Brazil.regions.BA:Barra do Choça,31603.0,765.152,41.30290452093178,321,19
Brazil.regions.BA:Barra do Rocha,5714.0,214.411,26.64975211159875,326,19
Brazil.regions.BA:Barro Alto,14931.0,414.51,36.020843887964105,232,19
Brazil.regions.BA:Barro Preto,5591.0,201.585,27.735198551479524,308,19
Brazil.regions.BA:Barrocas,15978.0,207.297,77.07781588735004,287,19
Brazil.regions.BA:Belo Campo,17211.0,772.757,22.272201998817224,252,19
Brazil.regions.BA:Biritinga,15979.0,553.762,28.855356633355125,273,19
Brazil.regions.BA:Boa Nova,12633.0,849.538,14.870435460214846,260,19
Brazil.regions.BA:Bom Jesus da Serra,9880.0,467.813,21.119549905624684,272,19
Brazil.regions.BA:Boninal,14368.0,896.857,16.02039121063893,260,19
Brazil.regions.BA:Bonito,16764.0,791.276,21.186033697470922,262,19
Brazil.regions.BA:Botuporã,10211.0,627.612,16.269606062344252,257,19
Brazil.regions.BA:Brejões,14295.0,518.566,27.566404276408402,255,19
Brazil.regions.BA:Buerarema,18349.0,219.487,83.59948425191469,311,19
Brazil.regions.BA:Caatiba,6758.0,512.436,13.18798835366758,253,19
Brazil.regions.BA:Cabaceiras do Paraguaçu,18807.0,222.026,84.70629565906695,282,19
Brazil.regions.BA:Cachoeira,33470.0,399.93,83.6896456879954,323,19
Brazil.regions.BA:Caculé,23170.0,610.983,37.92249538857874,268,19
Brazil.regions.BA:Caetanos,14542.0,877.65,16.56924742209309,301,19
Brazil.regions.BA:Cafarnaum,18437.0,643.66,28.64400459870118,239,19
Brazil.regions.BA:Cairu,18176.0,448.818,40.49748450374094,285,19
Brazil.regions.BA:Caldeirão Grande,13327.0,458.311,29.078507825472226,302,19
Brazil.regions.BA:Camacan,31988.0,584.848,54.694553114655434,317,19
Brazil.regions.BA:Camamu,35316.0,839.702,42.05777764016282,301,19
Brazil.regions.BA:Canarana,26176.0,579.727,45.15228719724974,333,19
Brazil.regions.BA:Canavieiras,31099.0,1334.295,23.30743950925395,314,19
Brazil.regions.BA:Candeal,8258.0,447.578,18.450415346598806,263,19
Brazil.regions.BA:Candiba,14319.0,433.642,33.02032552197435,266,19
Brazil.regions.BA:Cansanção,34834.0,1351.891,25.766870258031155,317,19
Brazil.regions.BA:Canápolis,9711.0,460.388,21.093078012459056,180,19
Brazil.regions.BA:Capela do Alto Alegre,11637.0,629.586,18.48357492066215,287,19
Brazil.regions.BA:Capim Grosso,30662.0,464.776,65.97156479680534,316,19
Brazil.regions.BA:Caraíbas,8951.0,805.629,11.110573229116628,271,19
Brazil.regions.BA:Cardeal da Silva,9295.0,293.456,31.67425440270432,279,19
Brazil.regions.BA:Castro Alves,26264.0,713.789,36.79518737329939,309,19
Brazil.regions.BA:Catolândia,3577.0,703.367,5.0855385595286675,253,19
Brazil.regions.BA:Catu,54704.0,426.955,128.12591490906536,327,19
Brazil.regions.BA:Caturama,9329.0,716.261,13.024581821431015,226,19
Brazil.regions.BA:Caém,9213.0,540.908,17.03247132599259,279,19
Brazil.regions.BA:Central,17266.0,566.974,30.452895547238494,266,19
Brazil.regions.BA:Cipó,17300.0,155.718,111.09826738077808,273,19
Brazil.regions.BA:Coaraci,16993.0,274.5,61.90528233151184,327,19
Brazil.regions.BA:Conceição da Feira,22581.0,164.798,137.02229395987814,283,19
Brazil.regions.BA:Conceição do Almeida,17247.0,284.836,60.55063264474996,282,19
Brazil.regions.BA:Conceição do Jacuípe,33153.0,117.529,282.0835708633614,336,19
Brazil.regions.BA:Conde,25837.0,931.106,27.74872033903766,334,19
Brazil.regions.BA:Condeúba,17247.0,1348.437,12.790363954712012,274,19
Brazil.regions.BA:Contendas do Sincorá,4066.0,977.455,4.1597822917679075,224,19
Brazil.regions.BA:Coração de Maria,22605.0,378.42,59.73521484065324,309,19
Brazil.regions.BA:Cordeiros,8614.0,523.64,16.450232984493162,255,19
Brazil.regions.BA:Coronel João Sá,15895.0,883.522,17.990497124010492,269,19
Brazil.regions.BA:Cravolândia,5349.0,182.585,29.295944354684117,306,19
Brazil.regions.BA:Cristópolis,13910.0,1052.837,13.211921693481518,282,19
Brazil.regions.BA:Crisópolis,21103.0,636.609,33.149075806342665,271,19
Brazil.regions.BA:Cândido Sales,25189.0,1169.813,21.532501348506127,274,19
Brazil.regions.BA:Cícero Dantas,32515.0,863.932,37.6360639494775,268,19
Brazil.regions.BA:Dom Basílio,12199.0,688.646,17.714471586272193,287,19
Brazil.regions.BA:Dom Macedo Costa,4058.0,94.778,42.815843339171536,256,19
Brazil.regions.BA:Dário Meira,10710.0,413.637,25.89226785804945,299,19
Brazil.regions.BA:Elísio Medrado,8122.0,179.329,45.29105721885473,240,19
Brazil.regions.BA:Entre Rios,41780.0,1187.514,35.18274310871283,285,19
Brazil.regions.BA:Esplanada,37237.0,1299.355,28.65806496300087,274,19
Brazil.regions.BA:Feira da Mata,5665.0,1176.111,4.81672223114995,239,19
Brazil.regions.BA:Filadélfia,16377.0,579.686,28.251501675044764,266,19
Brazil.regions.BA:Firmino Alves,5617.0,172.353,32.59009126618045,263,19
Brazil.regions.BA:Floresta Azul,10629.0,321.013,33.11080859653659,313,19
Brazil.regions.BA:Fátima,17890.0,359.394,49.77823781142701,270,19
Brazil.regions.BA:Gandu,32403.0,229.631,141.1089966076009,323,19
Brazil.regions.BA:Gavião,4463.0,384.592,11.60450555393768,202,19
Brazil.regions.BA:Gongogi,7128.0,202.193,35.25344596499384,319,19
Brazil.regions.BA:Governador Mangabeira,20722.0,106.848,193.93905360886492,295,19
Brazil.regions.BA:Guajeru,6937.0,872.867,7.947373425733818,258,19
Brazil.regions.BA:Heliópolis,13031.0,338.797,38.46256017615268,239,19
Brazil.regions.BA:Ibiassucê,9224.0,483.274,19.08648096111109,239,19
Brazil.regions.BA:Ibicaraí,21689.0,230.953,93.91088230072785,305,19
Brazil.regions.BA:Ibicoara,19571.0,817.355,23.944308164750932,241,19
Brazil.regions.BA:Ibicuí,16198.0,1139.378,14.216528667395721,262,19
Brazil.regions.BA:Ibipeba,18211.0,1382.008,13.17720302632112,266,19
Brazil.regions.BA:Ibipitanga,14902.0,954.373,15.614440056455914,261,19
Brazil.regions.BA:Ibiquera,4044.0,698.245,5.791663384628604,239,19
Brazil.regions.BA:Ibirapitanga,23375.0,472.694,49.45059594579157,295,19
Brazil.regions.BA:Ibirapuã,8637.0,771.098,11.200910908859834,274,19
Brazil.regions.BA:Ibirataia,15312.0,318.129,48.13141838688079,322,19
Brazil.regions.BA:Ibititá,17113.0,573.033,29.863899635797587,220,19
Brazil.regions.BA:Ichu,6206.0,138.016,44.965801066543015,239,19
Brazil.regions.BA:Igaporã,15640.0,836.586,18.69502956061899,236,19
Brazil.regions.BA:Igrapiúna,13226.0,591.312,22.367210541981223,282,19
Brazil.regions.BA:Iguaí,26916.0,860.223,31.28956096268061,268,19
Brazil.regions.BA:Inhambupe,39926.0,1082.26,36.89132001552307,282,19
Brazil.regions.BA:Ipecaetá,14487.0,372.565,38.884489954772995,282,19
Brazil.regions.BA:Ipiaú,45873.0,280.454,163.56693076226404,331,19
Brazil.regions.BA:Ipupiara,9865.0,1055.76,9.343979692354322,212,19
Brazil.regions.BA:Irajuba,7260.0,459.047,15.815374024881983,231,19
Brazil.regions.BA:Iraquara,25216.0,991.822,25.42391679152106,243,19
Brazil.regions.BA:Irará,29034.0,267.88,108.38435120203076,286,19
Brazil.regions.BA:Itabela,30584.0,924.926,33.066429098111634,307,19
Brazil.regions.BA:Itacaré,28296.0,726.265,38.96098531527748,302,19
Brazil.regions.BA:Itaeté,16056.0,1331.822,12.055665096386756,275,19
Brazil.regions.BA:Itagi,12351.0,310.621,39.762282653136786,319,19
Brazil.regions.BA:Itagibá,14579.0,810.994,17.97670512975435,330,19
Brazil.regions.BA:Itagimirim,6869.0,876.8,7.834169708029197,237,19
Brazil.regions.BA:Itaju do Colônia,6682.0,1225.287,5.453416220036612,243,19
Brazil.regions.BA:Itajuípe,20491.0,270.752,75.68180475121144,327,19
Brazil.regions.BA:Itamari,8035.0,143.479,56.001226660347506,307,19
Brazil.regions.BA:Itanagra,6441.0,534.06,12.060442646893609,276,19
Brazil.regions.BA:Itanhém,19405.0,1394.174,13.918635693966463,274,19
Brazil.regions.BA:Itaparica,22228.0,118.04,188.3090477804134,301,19
Brazil.regions.BA:Itapebi,10259.0,1013.074,10.126604769246867,318,19
Brazil.regions.BA:Itapitanga,10313.0,420.664,24.51600327101915,288,19
Brazil.regions.BA:Itapé,8761.0,453.144,19.333810003001254,314,19
Brazil.regions.BA:Itaquara,8319.0,344.093,24.176603418261923,267,19
Brazil.regions.BA:Itatim,14487.0,547.51,26.459790688754545,319,19
Brazil.regions.BA:Itiruçu,12576.0,322.024,39.05298983926664,256,19
Brazil.regions.BA:Itororó,20382.0,314.064,64.89760048907229,329,19
Brazil.regions.BA:Ituaçu,18962.0,1199.374,15.809914171893004,265,19
Brazil.regions.BA:Ituberá,28602.0,415.428,68.84947572142465,318,19
Brazil.regions.BA:Jacaraci,14842.0,1332.42,11.139130304258416,274,19
Brazil.regions.BA:Jaguaquara,54423.0,924.743,58.852026995608504,317,19
Brazil.regions.BA:Jaguaripe,18788.0,863.112,21.767742772664498,275,19
Brazil.regions.BA:Jandaíra,10709.0,643.747,16.63541733010018,264,19
Brazil.regions.BA:Jiquiriçá,14537.0,238.602,60.925725685451084,273,19
Brazil.regions.BA:Jitaúna,11166.0,262.05,42.610188895248996,291,19
Brazil.regions.BA:João Dourado,25188.0,913.258,27.580377067597546,269,19
Brazil.regions.BA:Jussara,15284.0,1355.173,11.278264841463045,261,19
Brazil.regions.BA:Jussari,5833.0,329.19,17.71925028099274,296,19
Brazil.regions.BA:Jussiape,6186.0,589.763,10.488959124258388,294,19
Brazil.regions.BA:Lafaiete Coutinho,3724.0,498.103,7.476365330062256,285,19
Brazil.regions.BA:Lagoa Real,15665.0,912.222,17.172354974995123,221,19
Brazil.regions.BA:Laje,23840.0,449.834,52.99732790318206,302,19
Brazil.regions.BA:Lajedinho,3783.0,846.728,4.467786585538685,228,19
Brazil.regions.BA:Lajedo do Tabocal,8562.0,382.937,22.358769197021964,301,19
Brazil.regions.BA:Lajedão,3955.0,624.353,6.334557533959155,274,19
Brazil.regions.BA:Lamarão,8307.0,189.257,43.8926961750424,274,19
Brazil.regions.BA:Lapão,27223.0,642.882,42.34525153916271,275,19
Brazil.regions.BA:Lençóis,11409.0,1283.328,8.890166816277679,239,19
Brazil.regions.BA:Licínio de Almeida,12388.0,856.626,14.46138688295709,304,19
Brazil.regions.BA:Macajuba,11348.0,701.17,16.184377540396767,249,19
Brazil.regions.BA:Macarani,18755.0,1210.106,15.498642267702168,271,19
Brazil.regions.BA:Madre de Deus,21093.0,32.201,655.0417688891649,292,19
Brazil.regions.BA:Maetinga,3161.0,614.834,5.141225111168218,263,19
Brazil.regions.BA:Maiquinique,10112.0,588.297,17.188596916183492,268,19
Brazil.regions.BA:Mairi,18676.0,906.68,20.598226496669167,276,19
Brazil.regions.BA:Malhada de Pedras,8393.0,549.535,15.272912553340552,265,19
Brazil.regions.BA:Maragogipe,44677.0,438.182,101.9599161992049,303,19
Brazil.regions.BA:Maraú,20570.0,848.885,24.231786402162836,298,19
Brazil.regions.BA:Marcionílio Souza,10406.0,1099.384,9.465300568318257,272,19
Brazil.regions.BA:Mascote,13822.0,742.689,18.610750933432435,274,19
Brazil.regions.BA:Mata de São João,46583.0,605.21,76.96997736322929,299,19
Brazil.regions.BA:Matina,12201.0,773.278,15.77828413584765,262,19
Brazil.regions.BA:Medeiros Neto,22688.0,1311.739,17.296123695338782,327,19
Brazil.regions.BA:Milagres,10950.0,420.358,26.049224708462788,267,19
Brazil.regions.BA:Mirante,8641.0,1172.861,7.367454455387296,309,19
Brazil.regions.BA:Mortugaba,12042.0,528.214,22.797578254268153,259,19
Brazil.regions.BA:Mulungu do Morro,10889.0,646.621,16.839848999645852,266,19
Brazil.regions.BA:Muniz Ferreira,7422.0,104.54,70.99674765639946,267,19
Brazil.regions.BA:Muritiba,29399.0,86.311,340.61707082527136,283,19
Brazil.regions.BA:Mutuípe,22221.0,275.83,80.56049015698075,279,19
Brazil.regions.BA:Nazaré,28525.0,278.629,102.37627813328834,294,19
Brazil.regions.BA:Nilo Peçanha,13997.0,390.964,35.80125024298913,302,19
Brazil.regions.BA:Nordestina,13130.0,465.407,28.211866173048538,295,19
Brazil.regions.BA:Nova Canaã,16462.0,804.617,20.45942355182652,259,19
Brazil.regions.BA:Nova Fátima,7812.0,346.785,22.5269259050997,273,19
Brazil.regions.BA:Nova Ibiá,6591.0,203.198,32.43634287739052,282,19
Brazil.regions.BA:Nova Itarana,8226.0,475.381,17.304015095260436,240,19
Brazil.regions.BA:Nova Redenção,9118.0,565.356,16.12789109870595,251,19
Brazil.regions.BA:Nova Soure,26947.0,921.712,29.23581335601576,328,19
Brazil.regions.BA:Nova Viçosa,43376.0,1316.38,32.95097160394415,290,19
Brazil.regions.BA:Novo Horizonte,12385.0,627.5,19.737051792828684,239,19
Brazil.regions.BA:Novo Triunfo,15440.0,251.319,61.435864379533584,268,19
Brazil.regions.BA:Olindina,28229.0,637.317,44.293499153482486,274,19
Brazil.regions.BA:Ouriçangas,8564.0,156.982,54.55402530226395,322,19
Brazil.regions.BA:Palmeiras,9019.0,737.454,12.229915357432464,322,19
Brazil.regions.BA:Paramirim,21607.0,1087.06,19.87654775265395,312,19
Brazil.regions.BA:Paripiranga,28989.0,435.71,66.53278556838265,267,19
Brazil.regions.BA:Pau Brasil,9831.0,626.306,15.696799966789396,295,19
Brazil.regions.BA:Pedro Alexandre,16667.0,896.071,18.60008860904995,267,19
Brazil.regions.BA:Pedrão,7347.0,158.488,46.35682196759376,266,19
Brazil.regions.BA:Pindaí,16260.0,628.468,25.87243901041899,266,19
Brazil.regions.BA:Pindobaçu,20150.0,495.845,40.63769928102532,266,19
Brazil.regions.BA:Pintadas,10437.0,647.144,16.127786087794988,271,19
Brazil.regions.BA:Piraí do Norte,10023.0,193.427,51.81799852140601,269,19
Brazil.regions.BA:Piripá,10707.0,511.756,20.922080053775627,322,19
Brazil.regions.BA:Piritiba,24755.0,980.328,25.251752474681943,279,19
Brazil.regions.BA:Planaltino,9322.0,955.356,9.757619149301412,217,19
Brazil.regions.BA:Planalto,26265.0,769.0,34.15474642392718,261,19
Brazil.regions.BA:Pojuca,39519.0,314.933,125.48383306925601,329,19
Brazil.regions.BA:Ponto Novo,14914.0,530.144,28.131979235830265,282,19
Brazil.regions.BA:Potiraguá,7224.0,1111.567,6.498933487590042,288,19
Brazil.regions.BA:Poções,46871.0,937.269,50.00805531816373,267,19
Brazil.regions.BA:Presidente Dutra,15142.0,232.063,65.249522758906,287,19
Brazil.regions.BA:Presidente Jânio Quadros,12338.0,1209.166,10.203727197092872,282,19
Brazil.regions.BA:Presidente Tancredo Neves,27719.0,441.892,62.72799688611697,287,19
Brazil.regions.BA:Pé de Serra,13578.0,596.77,22.75248420664578,261,19
Brazil.regions.BA:Quijingue,27580.0,1380.798,19.97395708858211,259,19
Brazil.regions.BA:Quixabeira,8972.0,366.387,24.487768397896215,285,19
Brazil.regions.BA:Rafael Jambeiro,22621.0,1090.552,20.742706445909963,295,19
